,lyrics,artist,genre
108,So you think you're in the middle of the ocean Stranded on an island of your own Or stuck in the top of a mountain Either way you're gonna say you're all alone And I hesitate to say that you're a liar I never tell the truth myself But I tried to chase you down and I got tired So I'm leaving you to you or someone else Cuz you never wanna hook up in the middle And I'd meet you there to talk if you would show But you answer every question with a riddle And refuse to even choose to let me go It used to be I'd tell you all my secrets Giving you the credit you deserve I guess you didn't care to lose or keep it And we never quite connected from the first And I wish I had a way to make it better To rearrange the world and make you smile But it's dumb to even think I had that power And we haven't been that close in a while And I don't even wanna try to name it Explain it for the one who couldn't care Cuz all that matters is the way you choose to frame it And I hesitate to say that you're a liar I never tell the truth myself But I tried to chase you down and I got tired So I'm leaving you to you or someone else Cuz you never wanna hook up in the middle And I'd meet you there to talk if you would show But you answer every question with a riddle And refuse to even choose to let me go,sebadoh,indie
109,"It's no drama or a hurting kind of love that never gives I've got a sister with an open mind And the sweetest urge Whisper, fight it; a bed for me (?) Warmth rising to share with me Not damaged; a restless love or just wasting time? The wait has been satisfied I'm not jerkin' to lose my mind again I'm not smart enough to fake it No fool could fake a feeling this good C'mon girl, let's walk through this perverted world A few times; it's too insane A ""no-trust monster"" stomping in my brain Broken solid; solid shattered Forgot it forever and ever and ever... Slow down to a loving pace To the place I'd rather be A special sister love inside of me (could be killed?)",sebadoh,indie
110,"You can walk on fire You can talk to the dead You can wait til tomorrow You can't lose Ain't it nice to find some wasted time wasn't wasted blind? You only need to believe it Don't you worry, right away under You possess the perfect power All above, others under Hopeless, selfish, stupid power Superstar, super just like me Beauty is just a state of mind It don't matter how I waste my time Truth's just changin' every day today I think I like it that way I think I like it this way Almost weak enough to get me off No one's strong enough to make me stop No one's strong enough to make me stop",sebadoh,indie
111,"Here's an open-ended threat, subject to interpretation But I don't wanna fight just yet, I wanted to see what would happen And maybe I don't know my place, still thinking like a child Only trying to shake this shadow, squinting through a broken window Know who deserves it, who got there first Who lied about it and made things worse See, it don't matter I've only begun to confuse you It's what I do Here's an open-ended threat to tip the balance we've been riding With all this talk of honesty, I look and see who's really hiding Know who deserves it, who got there first Who lied about it and made things worse See, it don't matter I've only begun to confuse you It's what I do You deserve it, you got there first I didn't make it and that's still hurts I could be floating or ready to explode If I don't show, no one knows",sebadoh,indie
112,"If I'm right, sometimes I forget I might Shallow as the brook out back Bedtime stories that you can't take back Figure how to be a friend to you God knows I want to There's a lot of girls in the world That are nothing like you There's no need to condescend Not knowing, careful to pretend Give away your fucked-up friends Tired news and damaged trends Figure how to be a friend to you God knows I want to There's a lot of girls in the world That are nothing like you If we play your games, won't have time to play my games Forget how to be myself, but now I've got it figured out They're nothing like you (X4)",sebadoh,indie
113,"What was that you just said? That didn't make any sense to me It's not the way I see it, man I'm almost tired of listening to you Why do you tie me up with words? The way your eye shifts makes me wanna go Black-jawed living room couch professor When will you be through with me? I'd like to know Everywhere I go I feel it But I won't talk, I won't get stuck with you Everyone's so lonely I dig it But I'm afraid I can't share this with you So don't make me your captive I don't feel like talking your shit I nod my broken head I'm not too amused with humans",sebadoh,indie
114,"I'm not a good friend, I'm not a friend at all It's never resolved, I'm nervous when you call My words are limp, and my mind is dry I try to be polite, but I feel like I'm stuck for life I follow my heart, it leads me far from you No matter how close we are, I'm far, far away I have too much now to fill my day today I'm not a good friend, I'm not a friend at all I don't need obligations to our crippled conversations I'd never tell you, it's something you should know I'm not a friend at all, oh, please let me go Somehow I don't trust you I don't trust myself And I may never forgive you Cuz I can't forgive myself Somehow I don't trust you I don't trust myself And I may never forgive you Cuz I can't forgive myself Don't break my stride Don't break my stride Don't break my stride Don't break my stride",sebadoh,indie
115,"There is no soul; it's an everlasting tease In scared control; patterned easy, pleasing Why try to understand? It's never meant to be understood Logic is the bottomless pit A no-cure find; questions behind Take what you can Cut out the heart Who could ever blame you, man? Nothing's fair, we're all doomed from the start No different for us No different for us We're just like the others, no different for us Can't stop the change; the change can't stop Though we leave our souls for a hopeful trust It's different for us It's different for us We will survive the change It's different for us It's not cool to fall in love Scared and desperate in this life Safer, cool to judge outside Oh, to be complaining cool Never cool, though too excitable All that we will ever be They don't have to feel the pain we feel Pass their judgment, be sure, decide what's real I don't have to cry to make this real",sebadoh,indie
116,"There's a lie we've been living through Think you're all alone, it's not quite true No one cares, cuz no one should Everything you see was meant to be misunderstood Safe & sound, so safe & sound Move your body back and forth and round & round And all my friends are killing me, all my friends are killing me All my friends are killing me; I think I'm a genius",sebadoh,indie
117,"I guess when you met me, it was OK Cuz you made an exception for a thousand ways I'm sorry baby, yes, I was unkind I'm beginning to forget you're a friend of mine Destroying us in destroyer world We don't need to know what you're worth Compare yourself to nothing and no one You know it because you started out [Repeat] You started out It was the nick of time, girl, you got it all right (X3)",sebadoh,indie
118,"Lookin' at a new routine is the way to be Ain't no way out and the wheels are lazy Give a livin' when you're that again Hoard in sunshine, medicine Fell apart as humans will, they walked away from everything Carry a lantern, cuz I may live away Where I can relax when I leave this place Defined by age, I'm a monkey in rage Store it in rhythm cuz they cover more space (?) The Garden of Eden is a garbage dump Wild with daisies, I'm a hardcore punk Gridlock, jury, dismarry, dustbowl, dustcat deserving, gridlock, working...",sebadoh,indie
119,"Earnest little lover, little mystery man Nothing thrills you like denial There's nothing wrong with the need to please And children know no shame Baby on your bended knees and she'd love to play your game She's a curious girl easily swayed by your force of will Empty to be filled with the hunger for more What if time denies you, the key to your fulfillment fails? Around the world again on a boat that sinks as it sails Stand shoulders above her Pick her up when you love her Rub it right when you use her Need it so bad you abuse her But don't leave her alone cuz soon she'll be tasting The sweet unknown If it feeds her candy she'll follow it home Make your claim, she's legally yours When she shares your name But don't lose control cuz you'll scare her away Go on beg her to stay",sebadoh,indie
120,"I feel disconnected like I don't know where I am Things will be OK they say, but they don't understand The wait of every word that must mean everything Don't mean anything, put me down again I think and think til I feel fried and hope it goes away They don't listen unless it's special secrets first to say No one knows, no one cares and no one knows the way Unless of course you fall in love and everything is gray Everything is gray I want something, something very true Something worth my while, something special to do Every word, people push  for love People push and shove, people far above You are my dream love Peoples' narrow stories killing love",sebadoh,indie
121,"Hey, I'm startin' to feel OK I think I could make it through I'm feelin' much smarter today I think I'll be friends with you Friend, I'm sorry if I don't talk It seemed like there's nothing to say Is it enough just to share some time Before it all falls away? I'm no one to stand and fall Not satisfied with your respect I'm digging you under today And I'm laughing at your pact Just scream if I cut too close I'll only hold it back",sebadoh,indie
122,"They're quite more simple than you They don't see half that you do You're walkin' on clouds way up high Life has been cuddled in your mind They're guessing suspicious, not true But we're not to care like you do You skip leaves over bows God makes you sound like you do They're quite more simple than you They're quite more simple than you They're quite more simple",sebadoh,indie
123,"Look, baby, I'm not a mind reader You're gonna have to tell me so You're lookin' down at your shoes again Take us down off of a cloud I'm ridin' high in the sky You'd have to tell me so Look, baby, I ain't extrasensory You can't reach me with your new telepathy It's raining down all your blues again Take us down off of a cloud I'm ridin' high in the sky You'd have to tell me so I'm not a mind reader (X4)",sebadoh,indie
124,"Leaving is a test that I've never had to take When your mind dissolves, you don't know me anymore Try to make you see what you meant to me before When you told me off, the other door The house won't be close without you to see Leaving is a test that I've never had to take (repeat verse) Here's my last thought, but it's sad for me to say (?)",sebadoh,indie
125,"Alive with the magic I know it's a crime Stirring in the ocean of my mind Below the surface a presence remains Subjective indecision, signs I'm deranged Psychokinesis, through all it isn't mine Designed to a degree, I welcome the life Be aware I'm a weary wreck, so wrap your hands around my neck Half-crazed elf friend given an escape The band's so misgiving, I call it a mistake Dreaming of a goddess I admire and trust Deal with my neuroses and satisfy my lust Dreaming of a goddess I admire and trust Deal with my neuroses and satisfy my lust Alive with the magic I know it's a crime Stirring in the ocean of my mind Psychokinesis through all it isn't mine Designed to a degree, I welcome the life",sebadoh,indie
126,"My girl's tired, she's shaking at me Just watch kid cry, jumping beans Little kiss, broken teeth And I feel that I should pull Painted grass, unseen waste Every day I've seen she's poutin' on the face She can try on my mind but I gotta kick ya out You could but she cried and you can't go back Feel like a pawn when we screw So if ya wanna split, it's up to you Peas, porridge hot Peas, porridge cold Peas, porridge in the pot nine days old Peas, porridge in the pot nine days old Girl's tired Loose n' screw Don't be so picky",sebadoh,indie
127,"Made real the time, it's a wonder at all Creature's ears up to the wall Fold it over, try to get it inside I like to shake for awhile Watch as it flails like a Burning Man Try to catch me if you can Catch me if you can Got some, a vicious sight I hate the day & I love the night Got some and my woman is tight I fuckin' hate the day and I love the night",sebadoh,indie
128,"Please give me back my life if you plan to let this die I said I don't mind when I do 'Cuz I'd do anything for you I'd watch us waste away if you smile And if we lose it all in style We had style But I'm not happy where we are Let me blame it on the stars, the words, the room Love is stronger than the truth Another year in paradise, but something's wrong Do your best to play along 'Cuz I won't make you tell me why 'Cuz I don't take my own advice If I'm here to save your life, let me try Love is stronger than the truth I have everything to lose if you leave me And truth won't ever set us free Oh, we're magic spiked with lies We may never realize what we've been through 'Cuz love is stronger than the truth Love is stronger than the truth",sebadoh,indie
129,I've gotta find a way to loosen up I'm wound tighter than a magnet's coil The longer I try to keep my mouth shut The sooner little brain is gonna boil And if you turn back just to fuck me up I'll cut you loose and watch you fall It feels good just to bitch about it Scratch that itch until it bleeds But I don't really wanna lose you But I can't play the silent game Cuz when I talk the silence follows You never say what's on your mind If you laugh to see me so defensive I'll know I've made another enemy Nobody wants another mirror on their fears I guess that's all you are to me But I don't really wanna lose this Does it all depend on me? It's always personal between us You won't say what's on your mind What's on your mind What's on your mind,sebadoh,indie
130,"Your time is up little man... There's a man running up your streets From his belt hangs dead parakeets He holds that big old club real tight He holds a wrench and a very sharp knife Your time is up little man Down, down, down with the club Drown, drown, drown in your blood Can't take a piss he's here Can't watch TV he's here He'll fucking bash your precious little head, Little Man He's beating you with his club He's stabbing red hot pain into your thigh, Little man",sebadoh,indie
131,"I'm moving on; plowing through A violent landscape Candlelight, oh, Devil Bride Crisp until you break Well I give so the ranks in fear (?) You could not mystify Limb by limb I'll feed you in I, the Serpent in the Tide From haunted dreams her bloke did speak, ""To expand is to slay!"" A tunnel to infinity, dazzling all the way Radiant matter's bouncing out; thunder purified Truer than sides, sees the lie Laughter in the sky There's a cry ringing out o'er land and sea Star-crossed our weary hearts Absorbed for light, he set us free WALK SO WEAK, TOO STONED TO SPEAK I KEEP IT TO MYSELF DON'T FUCK WITH ME, I'M HOVERING I'M HIGHER THAN HELL",sebadoh,indie
132,"I'm not attractive today, I'm not a sight for sore eyes I'm not an Adam or Eve, I'm just a nervous young thing Hear my voice strain as I sing, my will won't bend and then break The crate will break and I'll fall, I couldn't help it at all I've got a license to confuse, what do we got to lose? A license to confuse I guess I got what it takes to help me make this mistake It took a while but I learned, it took a twist but I turned And now its clear that I'm blind, another mountain to climb Another distance to fall, I couldn't help it all I've got a license to confuse, what have you got to lose? A license to confuse I shouldn't sound so forlorn, regret the day I was born Cuz here I am and I've been, I only need a few friends My hands are sweating all day like I've been letting me down Like I've been letting me slide, just some nonsense on my mind And the license to confuse, nothing I can use Bust it, build it for a year Here's my license that's my right",sebadoh,indie
133,"No one's ever looked at you and seen right through so I can level anything I want Oh, a smile fades a lie Meanwhile, I choose to foreknow Ghosting, X and Y Please leave me alone in the land of crayons I know soon I'll forget who I am so Sound even swirl Is not really anything",sebadoh,indie
134,"I'm so glad I waited for this Every nervous moment worth it Every anxious wave rode through To find me lying safe with you All too right Righteous coward, chicken-head waiting for a storm in paradise Push, whine, push To gripe to her at me We killed the jealous; killed the judgment right I'm so glad the wait is through I'm so glad I waited for you",sebadoh,indie
135,"I'm so jealous of Jesus He's all to the world He could be Everybody wants to dance with Jesus Nobody wants to dance with me Hey, Hey, Yaaaaaaay Girls just waiting for Jesus Hey, little girl all alone Hey, little girl all alone Hey, little girl all alone Everybody wants to dance with Jesus",sebadoh,indie
136,"Sun's rising up; it makes my head just spin 'Cuz Lord God only knows what state she's living in Here's to you, baby, have a beautiful day 'Cuz the time is surely close when you'll be heading my way I believe in fate 'Cuz fate believes in me Some girl I don't know is waiting to marry me And I've been stewin' in a place just short of hell Is the woman soon to love me alive and well? God sent me a dream and it's the woman of my heart My future girl is walking healthy Prime to play the part I believe in fate 'Cuz fate believes in me Some girl I don't know is waiting to marry me Soon we'll be together and maybe even touch each other Pretend that it's forever And then proceed to crush each other I believe in fate 'Cuz fate believes in me Some girl I don't know is waiting to marry me (X3)",sebadoh,indie
137,"You love too lonely, you live too free You're pushing under, I'm squeezing free Your life too fragile, your style too loose You're burning & freezing, you cannot choose Love's deceiving and life's a game I got in the car and then I scream your name There's no magic reason for the powers that exist But you don't try to walk the line, always say you're doing fine Oh, well I'll just believe these lies Lies",sebadoh,indie
138,"Driven to live, but now I complain I'm fallin' apart when I feel this way I can't ignore, I can't exist The door is locked and on my mind it's... Anytime you want me, I feel good all over Spending all my time, it really is a good thing This is good, it's all we have Now I know there's nothing left I'm trapped, I'm trapped My head is filled with facts And it's all you Sick in the head, I think it's a game But if it was, I wouldn't feel this way I'm doing my chores, I'm checking my list I'm walking the dogs, and on my mind it's... I'm gonna get so wasted, gonna feel good all over I'm spendin' all my time wishing you were with me It's you, it's you, it's you, it's all you It's you, it's you, it's you, it's all you",sebadoh,indie
139,I didn't really want to hold your hand I didn't wanna wait around to understand you You were just a test who cut into my head It's nothing real around I cried to you instead I wanted you to think you'd stuck another boy I fell in love as if I had no other choice A little nothing-child who'd just misunderstood Took a little friendship for something true and good I'm into things I can't see I'm into things I can't see And I'm into things I can't do and I'm into me and you now,sebadoh,indie
140,"Strong evil, sanest feeling gone Tried in vain Normal evil, commonplace for good Forever, ever wasted I deal the torture for feeling never real It's an easy cut for him to deal Never say a word or hurt him now so he'll know Coolest term, the phrase Never Evil Normal, good and easy-minded Wasted as I try to find a jealous evil I'm not jealous, I'm not in love with myself I'm not next to some saint, it's just not good for your health I'm not jealous, I'm not in love with myself I'm not wrapped up in myself",sebadoh,indie
141,"It's so hard to fall in love Knowin' all I know Seeing all the things I see Maybe I should crawl away for awhile Maybe I shouldn't have smiled so much Who's the one with the killing secret? The stupid little boy with the killing crush Count the times that you looked away Thinking over and over Every word we had to say Now I know what I wanted Another chance to reach too high Nothing will last forever and ever I'm just next in a long, long line The closest thing to me I've ever seen",sebadoh,indie
142,"Hoppin' up and down Smilin' at the ground I don't like no one round here Everywhere wandering eyes Stab me through paranoid sides What are the odds; what are the rules? Jumped around so quick At a snicker, at a flinch Back way against the ropes In a stupid joke Time for toast* Time, too bold* Time, too bold* * [Not sure about these lines]",sebadoh,indie
143,"Sittin' around with my homemade bone I'm naked and loose when no one's home And I may let my fingers roam Juicing free on my holy bone Here I am, on my knees Praying to the beast that stole the sex from me I see something we should do If you need one, then you need two I won't hold back, so why should you? I won't hold back, so why should you? Here I am, on my knees With nothing to blame but my curiosity It got the best of me There's still pictures in my mind I've been addicted all this time Taught me everything I know Tell me, girl, did it leave me cold? Here I am, on my knees With nothing to blame but my curiosity The selfish child in me",sebadoh,indie
144,"Now's the time to melt to walls Needles and pins and a voodoo doll With you I'll gladly overdose One march to snow, the heavens know Bring me through your please-me groove (?) Lost, bitter, pain is flowing through She's just a flower choked by weeds I've got to try to cure my need Obsessed with selection, I'm a boy with horns An eyeful of reflection, I know no form Change the infusion, do it alone Land jeeps stammering, disrupt the flow Close to death, foolish and trashed Heart drawn in ashes; drink down another glass I wish that I couldn't stand We could put this cyclone in a trance Believe you angelic one, my nerves are tried I aim to conquer and divide I see the holy picture to know Maybe a werewolf chewin' on your bones Wondering forever, uncertain of my health Like me I saw you hiding, drowning in yourself Scrambling my heart, trembling a laugh You can't fool me; you're no pussycat",sebadoh,indie
145,"I don't quite get it, but I know you've got it I don't care if nothing else goes my way all day I'm taking your morning warmth with me out into the day And I don't care if nothing else goes my way all day I think I can stay here a while with you You make me feel much better Scared indeed to be without Storm renders compass useless Unwanted to be here I feel the end of something Everything before us is hopeless Everything before I don't quite get it, but I know you've got it I don't care if nothing else goes my way all day I'm taking your morning warmth with me out into the day I don't care if nothing else goes my way all day",sebadoh,indie
146,"I used to be an angry guy But I've grown beyond that now I'm gonna be somebody's baby tonight As long as I'm singing and that big bell keeps on ringing I'm sure my life outside is out of sight No more homosexual hassles Life among the grownups is in full swing But I'm not a swinger forever I fully desire what I already have No more psychosexual battles Life above the hung-up is my new thing And I'm gonna keep it together I'm a walking invitation But no one invites me I want to be excited But no one will excite me No one dare invite me cuz I'm waiting for you No one could excite me any more than you Still inside, I'm a healthy blue Cuz I'm not complete with these thoughts of you Nothing satisfies me when I'm thinking of you No one could excite me any more than you I have the truth, I held you Loved you so sincere Through all the shit-stained curtains Our love was really quite clear But all that you left me is the empty need But I hurt you more evil before you hurt me Cuz nothing satifies me when I'm thinking of you No one could excite me anymore than you You are the inspiration, evil prince I fear That's not the truth, rock-hard life lying right here It's just a lie I told, oh...",sebadoh,indie
147,"Of these times, it's well we make the most Boredom fabricated as you're going down each others' throats And I'm so excited, happily divided Smashing all my windows Rocks falling in the yard Pretending that you're bigger than you really are Pretending you're bigger than you really are Happily divided Yeah you're big, only when your numbers grow All dressed up with nowhere to go So excited Happily divided",sebadoh,indie
148,"Burn out, man Typically bitter Find me locked into the vicious cycle Find me trapped and scared simple Money, money, money Money, more money The helpless slob in his dead-end day job Helpless slob in his dead-end day job I'm reaching every goal Maybe a girlfriend under control An easy target and drag-down anchor The co-dependent self-styled nightmare And it's a shame cuz I really don't care I drop it off but I leave it hanging there",sebadoh,indie
149,"This land is very small A bum scrawl with people crawl (?) America's the greatest way I'm counting thoughts; I'm counting days Well I know it's true, cuz God told me to tell it to you I know it's true; a God told me to tell it to you This metal cuts my skin America has eaten my cousin Green boots and a hard green helmet I feel so bad cuz I'm left and spent I know it's true, cuz God told me to tell it to you (X2) A God told me to tell it to you (X4)",sebadoh,indie
150,"Where are all the good things, good things that I used to see? I need a simple good thing, a good thing that will stay Could I be a proud man, proud of what I have to show? A satisfied and proud man, blessed without a guilty soul I only speak excuses, bitterness is all I know There are no excuses, bitterness must not take hold Good Things (X4) Proud Man (X4)",sebadoh,indie
151,"Eyes never close; little head never stops Naked little no-man with a whisper in his walk and hand Wait, I'm afraid to ask your name I'd kill myself just to prove it to you A narrow little girl who looks a lot like you at the scene I'm afraid to break this shadow Pretty girl, you crack the gate that leads to hell Pretty girl, you crack the gate that leads to hell",sebadoh,indie
152,"She don't need the guilt, she don't need the pressure But she craves a guilty pleasure She has no conscience, call her a seeker Let her know if she can please you, she's eager to please you Pitbull, heartbreaker, forced love dictator Is she as shallow as she seems? Sweet, yet heartless; mindful, yet thoughtless Left a kiss to find a conflict of interest Gave myself away by what I didn't say I tried to talk, but my pride got in the way And I would never dare to break her heart Too scared and selfish to watch my security fall Pitbull, heartbreaker, forced love dictator The boy that crippled all her dreams Sweet, yet heartless; mindful, yet thoughtless Left a kiss to find a conflict of interest And I would never dare to break her heart Too scared and selfish to watch my security fall Take me back, I'm not proud To share the glory if I'm allowed to Cuz nothing can be lost This magic never existed, I hope I never miss it Leave it alone, let it die It can't be worth the pain we've hidden Nothing will be lost; a love that couldn't be trusted Is it worth the time that we'll abuse? (X3)",sebadoh,indie
153,"Watch the night slip away It's what I've done because your eyes saw such a tragedy Such a tragedy Tell the rest to me now It's what you mean, but I feel like I'm getting in too deep I'm getting in too deep You're threatened by this town so, lock your door and break free Lines nurse lies til the end I understand, but it's a shame that you let me in on them You let me in on them But I can be good, and you can be good, and we can be good I asked you for the truth so, lock your door and lose me",sebadoh,indie
154,"A cap comes off the 40-ounce The bowling captain's out to pounce Uncap the joy, out of control The Night Cat goes within my soul Yeah, all right, gonna ride with The Flood tonight Yeah, all right, I'm gonna ride with The Flood tonight The girls, the boss, we're smoking joints in the car A hundred miles an hour through the meadows I'm stump-jumpin' drunk from the get go Yeah, all right, we're gonna ride with The Flood tonight Yeah, all right, we're gonna uncap with Flood tonight, let's go The Night Cat makes me wanna sing Because I don't feel a thing Except all the joy in the world Come on, get in the car, let's go Yeah, all right, gonna ride with The Flood tonight Yeah, all right, I'm stump-jumpin' drunk from the get go Owww, stump-jumpin' drunk and let's go Stump-jumpin' drunk and let's go",sebadoh,indie
155,I don't want to be the one to ride flame I don't know her name And I don't want to go where the seekers all go I dont want to know And you can feel anything you wanna feel And you can feel anything you wanna feel And call it real But I don't want to be the one who rides flame I don't want to be the one who rides flameI can't complain though im wrapped up in chains I can't complain Everybody's got the right to be free But thats not me And you can feel anything you wanna feel And you can feel anything you wanna feel And you can feel anything you wanna feel And call it real But I don't want to be the one who rides flame I don't want to be the one who rides flameHit the flame burn a hole in my brain Never be the same I try to take it slow but she's pushing me to go But I dont wanna go And you can feel everything you wanna feel And you can feel everything you wanna feel And you can feel everything you wanna feel And call it real But I don't wanna be the one who rides flame I don't wanna be the one who rides flame I don't wanna be the one who rides flame I don't wanna be the one who rides flame I don't wanna be the one who rides flame I don't wanna be the one who rides flame I don't wanna be the one who rides flame I don't wanna be the one who rides flame,sebadoh,indie
156,"This or that or what you will is all the same to me There's danger almost everywhere as far as I can see Careen them maybe if you can, charm my troubled soul The farther I go, the worse I get Electric current, my arms outstretched I may be hostile, sick with rhyme Spirit all-able, time is on my side Destroys the funny plants, my dear Go pull one at the root You'll find if I'm not at fault, unlucky rabbit's foot Deal me insincerity, clairvoyance is not an act If there's any concern, my nerves to soothe But my face would never fuse in to be with you I'm entertaining on the street, 12 degrees To sweet college girls and friends with fleas Dreaming our direction crazy, some real-life stories go Await sweet, crazed adventure, I want someone to know It's scary how I view my life to book, yet written and unsigned A violent piece of addict grows, I live on borrowed time Child-like, I was always a terror, I need to be held Ammunition cynical, damn all memory Shot glass hits the wall, time of victory",sebadoh,indie
157,Fooled in subtle majesty A truer lonely blue inside Some friends are safe to live behind Giving peace enough to hide behind Needlessly weak  a waste in real time Grow from Selfish Little Boy To Feeding Evil Little Man Some friends never understand Weaker friends don't deserve your hand Stretch it deeper til you cry Wisdom kills me open wide See beneath our simple play This wisdom kills me every time A truer beauty deep inside Justice of the darker kind,sebadoh,indie
158,"Everybody has been burned before; everybody knows the pain Anyone in this place can tell you to your face Why you shouldn't try to love someone Everybody knows it never works Everybody knows and me We know that door shuts just before you get to the dream you see I know I know all too well, how to turn and how to run How to hide behind a bitter lie with blue But you die inside when you choose to hide So I guess instead I'll love you I love you I love you",sebadoh,indie
159,"I'm being myself, I'm all good fun Emma's paid to tonight go haunting, I'm A fire, wiry ____________________? Agitated and edgy, yaaaaaaay Here's to my health and living right Brain tuned out to the radio dial ____________________________? Your empire exists, will be destroyed [OK, I'm looking for serious assistance on this one]",sebadoh,indie
160,"Restless eyes close, maybe it'll go away Please rest tomorrow, bring a satisfying day The restless urge of love that's worth the burning for Surely it's that one consuming love to give you more Any thought could be the beginning of the brand new tangled web you're spinning Anyone could be a brand new love Any tithe that holds can be broken, tear your bitter world to the open Anyone could be a brand new love You won't be the first, your twisted change is normal Gossan dirt, whispered to the nodding head Thrilled you fell apart, instead of them But they will Any hope for love can be killed If you need a different face, it's definite time to destroy this place Any thought could be the beginning of the brand new tangled web you're spinning Anyone could be a brand new love Follow what you feel, you alone decide what's real Anyone can be a brand new love",sebadoh,indie
161,"I'm hiding nine wives, close my eyes Valiant, like a god I fly Merry-go-round, window-speak Working only for luxury Married to failure, dulled by grief I'm fighting on and off full-cheek (?) Since when again, I care, I swear I don't intend to be mean Siren glides from surf to cliff Endearing language, provocative I'm here to say what's done is done Serving shark's fin soup for everyone Beautiful women in the world to see I'm a born romantic, EAG Gotta right to find an American dream And so what? Stranded here high and dry Got a cause on the region, on the beach I lie (?) Fortunate to wait and see On these stepping stones of dust we've roped at defeat Feeling as weak as a circus freak I gotta relocate, I wanna sail the seas We should've never kissed, never played Pardon me, I had a place to stay Enlighten my wives, close my eyes Fell to you, like a god I fly Merry-go-round, window-speak Working only for luxury Married to failure, dulled by grief I'm fighting on and off full-cheek (?) Since when, again, I care, I swear I don't intend to be mean Siren glides from surf to cliff Endearing language, provocative I'm here to say what's done is done Serving shark's fin soup for everyone [strange days] I'm scared (I'm scared of dying) Don't let me die Where's my lover? (Where is my lover?) And again, again, again, again, again",sebadoh,indie
162,"Hey, little girl how long's it been? The air is thick and you're still thin My mind is blank so fill me in What kind of trouble I've got myself in Black-haired gurl, head full of lies The truth is all up to you tonight I read the letters that you sent Your perfume well won't catch me again Oooooh, hoooooooo-oh You don't care til you compete For the affection that you cheat I read the letters that you sent Your perfume well won't catch me again Hey, little girl how long's it been? The air is thick and you're still thin My mind is blank so fill me in What kind of trouble I've got myself in now",sebadoh,indie
163,"All washed down the drain, all washed down the drain Take it home with you I don't know what to say to you But I know how it can be Drop to the whisper, and take it while you can It's only a little bird in the palm of your big hand Racked my brain and now I'm confused as hell I don't know what you want If it's all the same, I think I'll go on home Droppin' a whisper, and take it while you can It's only a little bird in the palm of your big hand No one can change You can't change",sebadoh,indie
164,"Never did and never will It's just the way it's always been I've made mistakes before, I'll make the same again And all this tension we ignore surely works its ugly way inside I have known that nothing's fair, surely what did I expect? When magic slips into the air and every day's another test And all this tension we ignore, it surely works its ugly way outside So let it build, let it explode Leaving blood and shattered bone Or bite your tongue til you've forgotten what to say And take another step back, until you find you've walked away Silence like disease, but I dare not say it hurts Cuz if I honestly react, nothing's ever gonna work All this tension back and forth It's just the beauty of the ride It's just the beauty of the ride So let it build, let it explode Leaving blood and shattered bone Or bite your tongue til you've forgotten what to say And take another step back, until you find you've walked away",sebadoh,indie
165,"Five years wading in the pool With more rules than a Sunday school Woke up, took a shower Now I've got soul power I smell a rat I smell a rat I know I smell a rat, baby Got a ride on the midnight train To the beauty of the brain I got drunk, on love Got stuck in the mud I smell a rat I smell a rat I know I smell a rat, baby I smell a rat I smell a rat Plant the garden on the wall Paint the ceiling on the floor Sit back, relax, breathe deep I smell a rat (X8) I smell a rat, rat, rat, rat",sebadoh,indie
