,lyrics,artist,genre
75,"Down at the arsenal they keep the nerve gasses Guarded day and night by caged white rabbits Been sitting there for years I'm gonna have at it I cut through the fence, run right in and grab it Go crazy crazy crazy crazy:Now I got my own mustard gas in my pocket Climb on a tree on a branch and drop it On a country club full of Saturday golfers So I can watch them die chokin' shakin'in convulsions Go crazy crazy crazy crazy Crazy crazy crazy crazy:Chemical Warfare Chemical Warfare Chemical Warfare Warfare WarfarePanic in the air See the headless chickens runnin' Golf carts head on crashin' Crackin' heads wide open Scratch the grass, mister, you can't breath And roll and writhe in a sandtrap Starting to heave Claw those clubs, lemme see you seethe Crazy Crazy Crazy Crazy Crazy CrazyChemical Warfare Chemical Warfare Chemical Warfare Warfare WarfareYellow air Yellow clouds Blowin' down down down the fairway Sensitive to the touch Mowin' down the putting green Heading straight for the big clubhouse Where the stuffed country club Effervescent ladies, so carefree Relax, pose by the pool Limber limp with a dry martini Until",dead kennedys,punk
76,"Poison is bubbling Beneath your dreamhome Buried there years beforeKid runs in crying From playing in the garden ""Mommy, I burned my hands!""""What's making our eyes so itchy?"" ""Don't rub 'emthey'll swell up.""Oh Oh Oh Oh It's the big waste dump Oh, yeahWe built your ticky-tacky houses On landfill soil To cover up a gift We left you years beforeOf toxic chemicals And leaking gas Just dig a little while, You'll find our acid bathsCesspools In Eden Oozing away...Groundwater's poisoned Air stings like hell The lines for doctors grow longOver martinis The company laughs ""We don't owe you one damn thing.""But what about all these fainting spells? How'd you like a lick From my open soresAnd Oh....Oh Oh Oh Why are our babies stillborn?A storage tank's leaking It's about to explode Why evacuate When you can watch the funNothing happens here Get out the lawn chairs We'll drink pink lemonade And watch Martinez burnCesspools In Eden Oozing away Cesspools in Eden Leak by the dayThe land we sold you Is right atop our acid pits We fill them by the truckload In the dead of nightThere's thousands more toxic Tips of the iceberg We pay a little bribe Or we just don't report themAnd see what you get Cesspools In Eden In Eden No accident Just a little of our greed-fueled negligenceSo you've found the proof why Your cancer rate's shot up But whatcha gonna do When we've got all the cardsTimes Beach, Rocky Flats, Love Canal & Bhopal Merry Christmas, hostages From the folks who careCesspools in Eden Oozing away Cesspools in Eden Leak by the day Cesspools in Eden Have a nice day",dead kennedys,punk
77,"Buzzbomb buzzbomb macho-mobile The road's my slave, that's how I feel I cruise alone, I cruise real far Shoo young punk! I love my carCross Nevada at a 110 Highway 50 and there's nobody there Sign says, 'Next sign 30 miles!'?My pension comes? Each penny saved buys more escape from home I'd rather carouse around all day Than move into a homePlow through rest area San-o-Lets Splat goes the lonely salesman Still wanking in the men's room?Buzzbomb buzzbomb tape up loud Lawrence Welk cranked up to 10 Faster faster in my carBuzzbomb is my pride and joy King of the trailer court Waiting for a nice young man Who'll love me for my carWho tells me why I'm cool Tells me just what I like When I pretend he's hereShred through Palm Springs across the golf course Cops 'round here scratching their heads Flashing sirens, State patrol'uh ohThey're scuffing up the side of my car They're shooting out my tires This ain't no way to go to heaven Buzzbomb cornered at the 7-11",dead kennedys,punk
78,"You've been hanging 'round With an enemy of the state Come with me to the building That no-one stops to watchC'mon bleed C'mon bleed C'mon bleed Bleed for meWe'll strap you to a pipe Electrodes on your balls C'mon scream C'mon writhe Face down in a pool of pissC'mon bleed C'mon bleed C'mon bleed Bleed for meIn the name of world peace In the name of world profits America pumps up our secret police America wants fuel To get it, it needs puppets So what's ten million dead? If it's keeping out the RussiansWe're well trained by the CIA With Yankee tax money in Ft. Bragg The Peace Corps builds US labor camps When they think they're building schoolsHa HaWhen cowboy Ronnie comes to town Forks out his tongue at human rights Sit down, enjoy our ethnic meal Dine on some charbroiled nuns Try a medal on Smile at the mirror as the cameras click and make big business happy-Anytime Anywhere Maybe you'll just disappearC'mon bleed C'mon bleed C'mon bleed Bleed for me",dead kennedys,punk
79,"Buzzbomb Buzzbomb Macho-mobile The road's my slave That's how I feelI cruise alone I cruise real far I don't love you I love my car'Cross Nevada At 110 Highway 50 And there's nobody there Sign says, ""Next sign 30 miles""I work all week, each penny saved Buys more escape from home I'd rather cruise around all day Than save up for a movePlow thru rest area San-O-Lets Splat! goes the lonely salesman Wanking in the men's roomBuzzbomb Buzzbomb Tape up loud Blue piss clinging to my windshield Faster faster in my carBuzzbomb is my pride and joy King of the trailer court Waiting for the perfect chick Who'll love me for my carI tell her why I'm cool She coos back just what I like When I pretend she's nearZip through Ely Where Pat Nixon was born The cops 'round here sure looking bored Flashing sirensstate patrolThey're scratching up my gorgeous paint job Shooting out my tires Ain't no way to go to heaven Buzzbomb cornered at the 7-11",dead kennedys,punk
80,"I am Governor Jerry Brown My aura smiles And never frowns Soon I will be presidentCarter power will soon go away I will be Fuhrer one day I will command all of you Your kids will meditate in schoolCalifornia Uber Alles Uber Alles CaliforniaZen fascists will control you 100% natural You will jog for the master race And always wear the happy faceClose your eyes, can't happen here Big Bro' on white horse is near The hippies won't come back you say Mellow out or you will payCalifornia Uber Alles Uber Alles CaliforniaNow it is 1984 Knock knock at your front door It's the suede/denim secret police They have come for your uncool neiceCome quitely to the camp You'd look nice as a drawstring lamp Don't you worry, it's only a shower For your clothes here's a pretty flowerDie on organic poison gas Serpent's egg's already hatched You will crack, you little clown When you mess with President BrownCalifornia Uber Alles Uber Alles California",dead kennedys,punk
81,"There's nothing wrong with having dreams and trying to fullfill them, 'cause there's no easy answers, life's a never ending lesson. Never know what's around the corner unless we go there and see for ourselves, discover what lies hidden in time. We don't know what we can achieve unless we try Somebody save me from the big bad wolf called reality",dead kennedys,punk
82,"Step right up folksAnarchy for sale! T-shirts only 10 dollars Badges only 3.50 I nicked the design, never asked the band I never listen to them eitherBuy Buy Buy from Circle A Like hula hoops, it's a disposable craze Another fast-food fad to throw awayGet your Anarchy For Sale Anarchy For Sale Anarchy For Sale",dead kennedys,punk
83,If your machine might slip a gear Push this button to help it clear Your time card says your name's Joe But we'll call you 6-3-0I'm working at my job I'm so happy More boring by the day But they pay me All that time spent going to school Just to end up following-rulesI'm working at my job I'm so happy More boring by the day But they pay me All that time spent going to school Just to end up following-rulesNow it's time to take a break Don't stray too far or you'll be late Thank you for your service and a long career Glad you gave us your best yearsI'm working at my job I'm so happy More boring by the day But they pay me All that time spent going to school Just to end up following-rules,dead kennedys,punk
84,"""In lonely gas stations with mini-marts You'll find rows of them for sale Liquor-filled statues of Elvis Presley Drink like a vampire His disciples flock to such a fitting shrine Sprawled across from his graceless mansion A shopping mall Filled with prayer rugs and Elvis dollsAnd I wonder Yeah I wonder Will Elvis take the place of Jesus in a thousand yearsReligious wars Barbaric laws Bloodshed worldwide Over what's left of his mythA growing boy needs his lunchWhen pesticides get banned we're safe up north We just sell them to those other countries Soon there's lots of exotic deformed babies Somehow that's not our faultJust dip 'em in glaze paint 'em orange and green For the Arizona roadside stands To sell alongside plaster burros and birthbathsAnd I wonder Yeah I wonder Why so many insects around us feed off the deadDeath squads Starvation Foreign aid? Just leave it to the magic of the marketplaceA growing boy needs his lunchEveryone should just love each other Dip your toe into the fire Drop your guns and lawsuits and love each other Life begins beyond the bunker And while you're busy hugging in the streets Outgrowing your hatred for all to feel Jiminy Cricket's found a game to play Stick your neck out and trust'It'll be chopped away Jimmy through your locked front doors Rifle through your sacred drawers Line my pockets Deface your dreams Til the cows come home to meNibbling like an earwig winding through your brain Bound like Lawrence Harvey spreadeagle to a bed The migraine gets worse when we find out we lay eggs And no one in all of Borneo can hear you screamTurn on Tune in Cop outDrop kick Turn in Tune out""",dead kennedys,punk
85,"Some clown in Sacramento was dragged into court He shot his lawnmower It disobeyed, it wouldn't start Might makes right, it's the American way® They fined him $60 and sent him on his wayYou know, some people don't take no shit Maybe if they did they'd have half a brain left",dead kennedys,punk
86,"Have we got a telethon for you coming soon on MTV! A rockin' bankroll extravaganza featuring all your vigilante rock stars! Sammy Hagar...Sylvester Stallone...Clint Eastwood. It's so important we've even exhumed the bodies of Lynyrd Skynyrd! This ain't no sissy concert to raise food for the needy; this concerts whipped up the American way to raise money for guns for the greedy! So stay tuned and dig in those heels for...USA FOR SOUTH AFRICA!It's USA for South Africa 'cause those poor, sex-starved riot battalions need more machine guns, more tear gas, more nerve gas, more electric fences for those prison camps they call ""homelands."" And who's going to give it to them? WE ARE! Every one of us! Everytime we go to the bank. Everytime we buy food at Theftway. Or those fancy chrome wheels for your hot car. It's USA FOR SOUTH AFRICA!Don't delay! Apartheid is a BIG business! What would these American ladies do without those diamonds? You heard the White House...DON'T MISS IT! Have you're rich parents' money ready, world hunger's gone forever once your check's in the mail when MTV and the rock and racism connection bring you live, from Sun City, USA FOR SOUTH AFRICA!",dead kennedys,punk
87,Cold concrete apartments Rise up from wet black asphalt Below them a few carcasses Of the long gone age of privacyIt takes a scary kind of illness To design a place like this for pay Downtown's an endless generic mall Of video games and fast food chainsOne by one The little houses are bricked up and condemned A subtle hint to move Before the rats move inThis could be anywhere This could be everywhere Those new kids at school seem cool But dad says not to talk to them Stick to your old friends They're not our kind So now there's lots of fightsSo many people I know Come of age tense and bitter-eyed Can't create so they just destroy C'mon! Let's set someone's dog on fireEmpty plastic Culture slum suburbia Is a war zone now Sprouting the kinds of gangs We thought we'd left behindThis could be anywhere This could be everywhere Kids at school are taking sides Along color and uniform lines My dad's gone and bought a gun He says he's fed up With crime in this town This could be anywhere This could be everywhere This could be anywhere This could be everywhere Anywhere Everywhere I hope I'm gone before it explodes I linger late at night Waiting for the bus No amount of neon jazz Could hide the oozing vibes of death My dad's a vigilante now He's bringing home these weird-ass friends Like the guy who fires blanks at his TV When Kojak's on Or the guy who shows off his submachine gun To his sixteen-year-old daughter's friends Whose sense of pride and hope Is being in the police reserveThis could be anywhere This could be everywhere-Everywhere,dead kennedys,punk
88,"Jesus was a terrorist Enemy of the state That's what the Romans labeled him So he was put to deathHe died for his beliefs What's changed today?Today bible-thumping cannibals Reap money from his name Buy cable networks & power With old ladies' checksIf Jesus saw Pat Robertson What do you think he'd say? Tax free then re-write our laws And sick 'em on you Women don't control their bodies TV preachers doCensor everything from bathing suits To science books From the schoolroom to the bedroom They want our thoughts - or elseThey treat us like the Romans Used to treat the Christians Even some church-going folks are scaredModern catacombs of fear Built with money, power, and threats Rock 'n Roll is labeled porn Sell a record, you're under arrestInstead of fighting AIDS They try to stop us having sex They brag that they won't quit Till they take dominion over our livesIs freedom of speech such a terrorist act Is spiritual peace such a satanic threat Believe what you want But we'll fight to keep Our heads from being cemented in your sand",dead kennedys,punk
0,"It's not the right time to be sober Now the idiots have taken over Spreading like a social cancer, is there an answer?Mensa membership conceding Tell me why and how are all the stupid people breeding Watson, it's really elementary The industrial revolution Has flipped a bitch on evolution The benevolent and wise are being thwarted, ostracized, what a bummer The world keeps getting dumber Insensitivity is standard and faith is being fancied over reasonDarwin's rollin over in his coffin The fittest are surviving much less often Now everything seems to be reversing, and it's worsening Someone flopped a steamer in the gene pool Now angry mob mentality's no longer the exception, it's the rule And I'm startin to feel a lot like charlton heston Stranded on a primate planet Apes and orangutans that ran it to the ground With generals and the armies that obeyed them Followers following fables Philosophies that enable them to rule without regardThere's no point for democracy when ignorance is celebrated Political scientists get the same one vote as some Arkansas inbred Majority rule, don't work in mental institutions Sometimes the smallest softest voice carries the grand biggest solutionsWhat are we left with? A nation of God-fearing pregnant nationalists Who feel it's their duty to populate the homeland Pass on traditions How to get ahead religions And prosperity via simpelton cultureThe idiots are takin over",nofx,punk
1,"Blast oxygen masks, smoke filled cabin Depressurize, don't be afraid, hold onto me We're goin down, but not our loveDeath don't seem so bad, when I'm with you My only love, so close your eyes Kiss me one last time, We're gonna Die, but not our love, not our love",nofx,punk
2,"I'd rather have a bottle in front of me I'd rather watch 10 hours of T.V. But since I can't I'll think of food I'll think of sex I'll think of music And I'll think of youI'd rather have a cold one by the sea I'd rather have you sitting on top o'me But since I'm here and you're so far away I'll read about Zaphod Beeblebrox As I pass the day, heyI'd rather not spend my whole night driving I'd rather not be on so much caffeine But since you're in bed and I'm sleeping on some floor I'll think of you and I'll wish that I was home",nofx,punk
3,"Absolute shibari, cold noodles and hot sake The mistress bar in Roppongi is the place For Japanese hardcore, not the kind you’re gonna find at the record store Not the kind designed for the kind heartedDo not pass go, do not get bail Go directly to Osaka Jail Where you get locked or drunk under the tableFor just under 10,000 yen You can visit hell and come back again For the process of hurting and healing Cake and candle wax dessert It’s not fun ‘til someone gets hurt Who’s the next to get hung from the ceilingSo if you want rewards and consequence They got the cool and unusual punishments Get on your knees for Japanese instruction Rope and Cigarette burns, forget about any health concerns This is pure assisted self-destructionKanpai and bottoms up, unhelping hands hogtie you up One bad deed surely deserves another Bruised from bamboo caning Coming home try explaining this to your significant other Good fucking luck…",nofx,punk
4,"fuck the front door, fuck the back fuck the good girls with the knack fuck the government until they fuck you back fuck a muslim, fuck a jew fuck fans of blink 182 that's illegal if you're born before 83 fuck a bean cheese burrito, fuck a bowl of cookie dough fuck the space between the big and neighbor toe fuck a cop a marine, fucka  jar of vaseline fuck a calazone fuck a midget, fuck a dwarf, fuck santa with an elf, but before you fuck it all...go fuck your self!",nofx,punk
5,"I never thought about the universe, It made me feel small. Never thought about the problems of this planet at all. Global warming, radioactive sites, Imperialistic wrongs, and animal rights. NO!Why think all the bad things when life is so good? Why help with an end when there's always a could? Let the whales worry about the poisons in the sea, Outside of California, it's foreign policy.I don't want changes, I know reactions Your dillemas are my distractions.That’s no way to go, Franco Un-American No way to go, Franco Un-American No way to go, Franco Un-American No way to go, Franco, Franco Un-AmericanI never looked around, never second-guessed Then I read some Howard Zinn now I'm always depressed And now I can't sleep from years of apathy All because I read a little Noam ChomskyI'm eating vegetation cause a fast food nation I'm wearing a comfortable of shoes cause of globalization I'm watching Michael Moore expose the awful truth I'm listening to Public Enemy and Reagan YouthI see no world peace 'cause they're zealous armed forces I eat no breath-mints 'cause they're from the hooved horses Now I can't believe; what an absolute failure The president's laughing 'cause we voted for NaderThat's no way to go, Franco Un-American No way to go, Franco Un-American No way to go, Franco Un-American Where can we go, Franco Un-American?I want to move north and be a Canadian Or hang down low with the nice Australians I don't want to be another I don't care-ican What are we gonna do Franco, Franco Un-American",nofx,punk
6,"(This is about all you fuckers) Fuck da kids Fuck da kids Fuck da kids Fuck, ya, ya..Fuck da kids Fuck da kids Fuck da kids Fuck ya ya...Fuck the kids, fuck the kids, fuck the kids.",nofx,punk
7,"My father used to say You sleep with dogs the next day You'll wake in the bed scratching Those inevitable fleas At ten years old You listen to what you are told But I never felt the itch I never would My mother had forbidden me To waste away my life I want you to have all the things I could never buy you So don't stop what I'd begun You're my one, my only son Follow what I say not what I've done Follow what I say not what I've done Shower, scrub, and shave Cleanly boys don't misbehave Follow what I say not what I've done",nofx,punk
8,"I'm on the wagon now But she doesn't know I'm getting high on the down low Cuz when I got the new thing I got no place to go Unless I got a bottle in meI'm in a Cadillac I'm starting to stare Who's the guy with the blood in his hair The last thing I remember I was going somewhere And then the stop sign got in the way[cough]I'm laying low in a hospital bed I got a dent, and a crack in the head That's okay cuz i've got no idea what I just said Gotta love the hospital medsI'm getting high on the D.L.",nofx,punk
9,"Get out of my way, can't you see I'm from L.A. Yeah, I met Slash, I've got a rose tattoo I bet I know way more people than youI just love this town, my girlfriend weights 84 pounds Met her at the Cathouse where I get in for free She pays the rent while I watch T.V.When we go out tonight, gotta get my hair just right Tight black pants and blue suede shoes I'll get my picture in Rock City NewsGotta get those flyers out, might meet a talent scout And he will talk contracts with me My fame and fortune and MTV",nofx,punk
10,"Y mussed oui stay wear wee don't bee longe Y mussed oui stay wear wee don't bee longeBecause there's never gonna be enough space So eat the meek, enjoy the waste It's always gonna be a delicacy Lick your chops and eat the meekY mussed oui stay wear wee don't bee longe Y mussed oui stay wear wee don't bee longeThe factory mass producing fear, bottled, Capped, distributed near and far Sold for a reasonable price And the people, they love it, they feed it Brush with it, bathe with it, breathe it Inject it direct to the blood It seems to be replacing loveY mussed oui stay wear wee don't bee longe Y mussed oui stay wear wee don't bee longeBecause there's always gonna be token truth Forgotten code discarded youth You know there's always gonna be pedigree One own the air one pay to breatheY mussed oui stay wear wee don't bee longe Y mussed oui stay wear wee don't bee longe",nofx,punk
11,"Dresser drawers are filled with pocket change Coupons cut, cigarettes smoked down to the butt, Is this what dreams are made of! Adding up subtracting down you find yourself sucking the rind Dying degree, graying amie Final payment made - had you forgot The rightful owner of one deluxe cemetery plot Paisley satin lined how apprapoe What a better way to go Dying degree, graying amie No more eating crumbs When my pension finally comes Your kids want eat mush anymore 'round me Dying degree, graying amie",nofx,punk
12,"This is not a test on the emergency broadcast system This is the real thingSit back watch it crumble, see the drowning watch the fall I feel just terrible about it, that’s sarcasm, let it burn I’m gonna make at toast when it falls apart I’m gonna raise my glass abuv my heart Then someone shouts that’s what they get! For all the years of hit and run for all the piss broke bands on VH one Where did all their money go don’t we all know Parasitic music industry as it destroys itself We’ll show them how it’s supposed to beMusic written from devotion not ambithicin, not for fame Zero people are exploited there are no tricks up or sleeve Were gonna fight against the mass appeal Were gonna kill the seven record deal Make records that have more then one good song The dinosaurs will slowly die and I do believe no one will cry I’m just fucking glad I’m gonna be there to watch the fall Prehistoric music industry three feet in la brea tar Extinction never felt so goodIf you think anyone will feel badly you are sadly mistaken The time has come for evolution fuck collusion kill the big five What ever happened to the handshake whatever happened to deals no one would break whatever happened to integrity It’s still there it always was for playing music just because A million reasons why all dinosaurs must die",nofx,punk
13,"Don't call me white The connotations wearing my nerves thin Could it be semantics generating the mess we're in I understand that language breeds stereotype But what's the explanation for the malice, for the spite Don't call me white I wasn't brought here, I was born Circumcised, categorized, allegiance sworn Does this mean I have to take such shit For being fairskinned No! I ain't a part of no conspiracy, I'm just you're average Joe Don't call me white Represents everything I hate The soap shoved in the mouth to cleanse the mind The vast majority of sheep A buttoned collar, starched and bleached Constricting veins, the blood flow to the brain slows They're so fuckin' ordinary white Don't call me white",nofx,punk
14,Rationalize values it's so easy to succeed Keeping your eyes on the prize excess Camped outside Laissez Faire People understand me there Don't talk to me we'll get along just fine Blowin' out your mores Henry Ford tradition preys on Idle minds left the emergency brake on too long Underneath the city lies the ruins of mankind The excavation was a financial success With artifacts of gold The arrowheads went straight to the Smithsonian The rest was melted down and sold Substantial gains Minimal losses are tolerable As long as the machine keeps running fine Cannibals Functioning on Pheromones Rational thought lost to instinctual,nofx,punk
15,"Your only daughter's turning tricks cause she's jonesin' for a fix She just blew your mechanic, that's when you will lose your wife's Overdose was a success, humiliation was too great Now with your estate foreclosed, you will surely lose your head Was in a bad place when you punched your supervisor in the throat An inadvertent fatal blow, were the words your lawyer used On the unsympathetic judge, who was having a bad day So he threw your life away, is faith still comforting you? I know the answer, still I ask, where is your god now?You thought it was the Christian thing to do, breaking up that fight at school 'Til the gun came into play, and the sight was set on you Running was ironic cause it was the last time you would You wish the kids you tried to help wouldn't laugh when he saw you Are the invisible man, no one looks you in the eye You've become an anecdote, the wrong place at the wrong time The worst case scenario, the proverbial ""that guy"" You never did question your faith; you flushed it with your first piss bag That's why I have to ask, where is your god now?",nofx,punk
16,"these two shots are for derrick for rifle not the handgun for coffee and cigarettes give it back you know suicide isn't painless when you leave everyone in pain the two shots will never go down the samethis beating's for jimmy for ultimate devotion for your mind of my own bring out your dead sedated, flatulated you were the one most loved and hated thanks for all that carpet and your songsthis petron's for jason this lager's for andy and these doses are for bomer and this fix is for bradley this ritalin's for lumpy and this speedball's for friday this nitrous hit is for lynn ?? best friend dobbsthis bowl is for my mom for drinking more than i did for posting bail for me in new york and in hollywood that first time and that joint we smoked was the worst time cause doing drugs with parents is just wrongthis petron's for jason this lager's for andy and these doses are for bomer and this fix is for bradley this song is for winning losers it's for lucky substance abusers the ones who left their black marks on us all",nofx,punk
17,"We're Rome, Aztec Mexico, Easter Island paradigm We are followers of Jimmy Jones, cutting in the kool-aid lineWe are Animal Farm Pigs, we are a Terry Gilliam film We are fear Oligarchy, we are wolves in wolves' clothing, we are this planet's kidney stonesIn the process of getting passed, metamorphosis from first to last A system breaking down beyond repair A product of three million millionaires and 100 million easy marksWe are Marie Antoinette, we are Joseph McCarthy We've finally become the divided states A nation built on freedoms, fears, and hates, the denotation of IronyWe all want a Hollywood end, but we're getting a foreign one The script has already been penned, and titled, ""the epitaph of a drowning nation""",nofx,punk
18,"Whoops I OD'd, shortness of breath, call ambulance, tell my wife I (love her) Error in judgement cut my life, no second chance, no guiding light I never meant, to cause, you pain I never thought I'd be the one who took the fall I got lost in the moment, assholes like to test the limitSix minutes down, breathing machine, brain not feel right The look on you, is killing me, drowning in shame But don't feel bad, cuz I never feared consequences hate regrets more than apologiesA year has passes, like photographs, my life is just A scrapbook of old friends and faded memories Looks like I pulled the rug out from under myself the falls too much for me to recover fromIt's been real fun but now i must say goodbye, I'll see you all at okie dogs",nofx,punk
19,"So sick and tired of your bitching and complaining So long you've been oppressed while others lives are gaining Want reparations, you're needy and deserving Can't understand why some are served while you're doing the serving Anything but responsibilityWhere's my slice I want more than equal rights I want everything for free!You waste your time concerned with what others are earning You want a revolution to start the tables turning A demonstration to make a better nation We'll spend the day protesting all the problems that we're facing Anything but face reality Where's my slice...Your brilliant theory how the world owes you a living You'll take away from others the things they should be giving They own the pie and you want your share Whoever told you life was fair You were dealt your hand - now play itWhere's my slice...",nofx,punk
20,"Mom and dad, how'd ya get so rad, when exactly did you get so hip Wearing teenage clothes you’re always coming to my shows And telling me that I should mellow outIt’s absurd, you’re singing every word. You’re not supposed to like my bands, things I like you don’t understand So please put down that rum and coke, that’s no behavior for old folksDad and mom, what planet are you from And what convinced you to pack up and leave Doin drugs and asking me for hugs, what’s the matter with parents todayNot again, when will it end Dads dressing like Motley Crue and why is moms hair dyed bright blue There staying out till 2 or 3 and then having sex publicly I thought the apple fell far from the treeMom and dad I think you ought, to quit smoking so much pot And hanging with my friends Laying round on the couch, with my Misfits records out Softly banging their headsMaybe it’s just a passing phase What’s the matter with my parents these days",nofx,punk
21,"With our ass in the air and our heads in the ground There's no sense of despair, without sight, without sound We hold our ears and shut our eyes Distant screams morph into lullabies We beat indifferent drum, we pound it till we're numbWe validate, rationalize, corroborate each others lives Pat my back and I'll pat yours, benevolent conquistadors We piss down throats, shit in cupped hands Wipe our asses with all foreign flags We beat indifferent drum, we pound it till we're numb20 feet high, 2 feet thick, barbed wire, razor blades The wall was built to keep them out while keeping us in goose step parades We don't questions what we've become We march to the beat of the same indifferent drum We beat it till we're numb, we beat it till we're numb",nofx,punk
22,"I thought you were the one, When I heard Holidays In The Sun Come from your bedroom But my mind started to stray When I saw Youth Of Today Mixed with your singlesWhats with this Underdog And this GNR EP I dont think Hanoi Rocks And I dont want your Paul Stanley Next to my Subhumans gatefold I'm not trying to be a jerk But I don't think this record merger's gonna work.But when I saw Christ On Parade And This Is Boston not L.A. I knew you were the one.I knew you were for me When I saw the first Vandals EP I found SNFU and cool I owned that record too Seems we both had Social Unrest And sung She's A Pervert Nurse We both hate the first pressing Of How Could Hell Be Any Worse I knew you were the one.So now we got to Earth AD's And we got two Killing Jokes We got two Adolesences, two Peni's and two The Crews We got two Someone Got Their Head Kicked Ins We got two Declines, two Damaged And two Jelous Agains.I knew you were the one When I saw Machine Gun Ettiquette I knew you were the one When I saw the Peace War CompWe got two Articels Of Faith 31 minutes of Group Sex A couple of Avengers and a pair of Out Of Steps We got two What We Do Is Secret We got two TSOL's We got two Freedom Of Choices We got two Three Hits From Hell I knew you were the one",nofx,punk
23,"Together on the sand, we walked hand in hand On the beachfront, she smiled at me As she tightly held my hand I had my finger up her... Country music played on the radio So I turned it off and we walked down To the water, as she grabbed on to my honker A wave swept us away",nofx,punk
24,"Go away sunny day All the horny people sitting in front of their TV and thinking What is wrong with me I’m not a monster Why won’t anybody fuck me I don’t wanna live life lonely Why does everyone have to be perfectGo away sunny day All the barflys sipping whiskey Fighting ever present pity Wondering what they are sucking back for Is it the drink or trepidation, Watching all trains leave the station Left standing alone without a ticketYou light up my life You give me hope to carry on You light up my days And you light up my lifeGo away sunny day Stop searching cause there’s no answer Just a long line of disaster There’s no simple way to stop the sadness Life’s not fair I’m glad it’s not This isn’t heaven just a lonely planet On the verge of self destruction",nofx,punk
25,"We were drinking with puck, he drank a fifth of GRAPPA he told me that he loved me, and then he kicked me in the chestReap upon with david, lies sitting on heartache The chances of us winning are about 1 in 16 he talked about the old days, alligence that are many across from our group sit some g'd up motherfuckers and how it was totally fuckedwe were drinkin' at the froggin' with 2000 dirty squatters we didn't want to fight them, so instead they beat each other up.squatters don't have money, but at least they don't have showers so when they were drinkin' their own piss, we didn't think much of it the moral of this story, don't use your better judgement cause what good is an evening if you can't even remember just how it was, TOTALLY FUCKED.",nofx,punk
26,"It's like seeing a car crash from inside the car The driver's got his head craned back he's telling you a joke You see the bus on collision course You point your arm and turn your head and wait for the impact This is the feeling we learn to live with in North America The morning headlines always accompanied with sweat and nausea Every week another puzzle piece gets permanently glued into placeWe see the iceberg from 15 miles away The captain orders the ship to ""stay the course"" ""Full speed ahead"" shouts the accurst The next thing we heard was, ""rich women and children first"" The ship is listing, the captain's placing blame on the iceberg ""That berg attacked us, I am declaring war on the Arctic"" Who could ever have predicted the greatest ship could so easily sink (duh)Lifeboats are useless without rescue The only ships show up for salvage When setting sail on the St. Louis We all knew what consequences could be With the crew we had at the controls There's no harbor age for the USA-holes I doubt there's a benign God to save our souls Cuz no one else is gonna save the USA-holes",nofx,punk
27,"Happy days are here again, I'm three shits to the wind it's so nice to wet the bed and not care turning matter into mush, I'm three shits tot he wind what's another million cells to my head mornings broken so's my noise, I'm three shits to the wind How did I get into my neighbor's bedroom Why does my tongue taste like dog I'm three shits to the wind I think I'll try something stronger next time",nofx,punk
28,"All we need is a little methamphetamine 3 on speed - a little subversality what we do - nothing you need to know about who you are - definately not one of us All we need is a little pick me up I don't really care if it is clean or cut So give it to me now or you're gonna bring us down, yeah hay... who are them they don't know shit about us different strokes cuz we wanna live our lives faster gonna burn the cause down at all 3 speeds live fast die fun",nofx,punk
29,"We’re professional punkers we come from the suburbs After 15 years we’re still having fun Now we’re over 30 not looking so pretty at least we got a beat up accordianThat’s Erik our drummer his fathers a plumber He drank enough booze to get rhode island drunk Now sober but smelly he’s got one big belly From living the good life provided by punkSingin Singin Singin Buy me a becks beer or pass me a bong Gimmie some bushmills I’ll sing you this song Open another big box of cheap wine we’re over 30 we’re doin just fineEl Hefe is not satanic he’s one hip hispanic He grew up with one dozen cousins and kin He wears baggy pants he know how to break dance You’ve seen him do every impersonation That Melvin on six string some tell me I can’t sing Oh I think you can just don’t do it round me Stick with what you know Playing guitar solo with hetson and watt in punk rock karaokeSingin Singin Singin Buy me a becks beer or pass me a bong Gimmie some bushmills I’ll sing you this song Open another big box of cheap wine we’re over 30 we’re doin just fineMy name is Fat Mike I’m obsessed with big lesbians I’ve been a punk rocker for most of my life I sing kinda flat I’m not really that fat But that’s how I hit them with a hook or a slice I’m Kent I do sound look his getting so round I’m Timmy the Turtle he counts as he clicks I’m Jay I don’t care someone please cut his hair I’m Limo from Scotland so give me haggisSingin Singin Singin Buy me a becks beer or pass me a bong Gimmie some bushmills I’ll sing you this song Open another big box of cheap wine we’re over 30 we’re doin just fine Buy me a becks beer or pass me a bong Gimmie some bushmills I’ll sing you this song We a quaalide or chop we a line we’re pushin 40 we’re doin just fineGive me a casual, pass me a bong, Give me Glenlivet I’ll sing you this song Open another big box of cheap wine If you take the low road then I'll take the high",nofx,punk
